Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Purple binder service type,canonical_Zip,canonical_Site name,canonical_Program Name,canonical_Agency,canonical_Source,canonical_Eearly Head Start Fund,canonical_Length of Day,canonical_NAEYC Program Id,canonical_Website,canonical_Program Option,canonical_Fax,canonical_Head Start Fund,canonical_Ounce of Prevention Description,canonical_NAEYC Valid Until,canonical_Director,canonical_Phone,canonical_Address,canonical_ECE Available Programs,canonical_CC fund,canonical_Email Address,canonical_Column,canonical_Center Director,canonical_Funded Enrollment,canonical_Column2,canonical_Number per Site EHS,canonical_Neighborhood,canonical_Progmod,canonical_IDHS Provider ID,canonical_Number per Site HS,canonical_Executive Director,canonical_Id
1687,,2687,ECE Chicago Find a School scrape.csv, NLU - Effie O. Ellis HS,10 S. Kedzie ,60612,5339011,,,,,,East Garfield Park,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,0.9516488,2688,ECE Chicago Find a School scrape.csv, Nobel,4127 W. Hirsch ,60651,5344365,,,,,,Humboldt Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,60651,nobel,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5344365,4127 w. hirsch,pfa-reg,,,,,,,,humboldt park,,,,,1039
1688,,2689,ECE Chicago Find a School scrape.csv, North Avenue,2001 W. Pierce St. ,60622,3424499,,,,,,West Town,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,,2690,ECE Chicago Find a School scrape.csv, North Avenue I/T,2001 W. Pierce St. ,60622,3424499,,,,,,West Town,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,,2691,ECE Chicago Find a School scrape.csv, North Kenwood Day Care Ctr.,857 E. Pershing Rd. ,60653,2682223,,,,,,Oakland,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,,2692,ECE Chicago Find a School scrape.csv, North River,4416 N. Troy ,60625,5340590,,,,,,Albany Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,,2693,ECE Chicago Find a School scrape.csv, Northwest Institute,4040 W. Division ,60651,2788261,,,,,,Humboldt Park,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,,2694,ECE Chicago Find a School scrape.csv, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471,,,,,,West Town,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,0.9516488,2695,ECE Chicago Find a School scrape.csv, Norwood Park,5900 N. Nina ,60631,5341198,,,,,,Norwood Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,60631,norwood park,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5341198,5900 n. nina,pfa-reg,,,,,,,,norwood park,,,,,1090
311,0.9458259,2696,ECE Chicago Find a School scrape.csv, O'Keeffe,6941 S. Merrill ,60649,5350600,,,,,,South Shore,,,,,,,,,,,,,HS-HD,,,,,,,,,60649,o'keeffe,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5350600,6940 s. merrill,hs-hd,,,,,,,,south shore,,,,,825
309,0.9516488,2697,ECE Chicago Find a School scrape.csv, O'Toole,6550 S. Seeley ,60636,5359040,,,,,,West Englewood,,,,,,,,,,,,,HS-HD,,,,,,,,,60636,o'toole,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5359040,6550 s. seeley,hs-hd,,,,,,,,west englewood,,,,,818
1694,,2698,ECE Chicago Find a School scrape.csv, Ogden,1443 N. Ogden ,60610,5348110,,,,,,Near North Side,,,,,,,,,,,,,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,0.9516488,2699,ECE Chicago Find a School scrape.csv, Oglesby,7646 S. Green ,60620,5353060,,,,,,Auburn Gresham,,,,,,,,,,,,,PFA-REG,,,,,,,,,60620,oglesby,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5353060,7646 s. green,pfa-reg,,,,,,,,auburn gresham,,,,,1129
486,0.9516488,2700,ECE Chicago Find a School scrape.csv, Onahan,6634 W. Raven St. ,60631,5341180,,,,,,Norwood Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,60631,onahan,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5341180,6634 w. raven st.,pfa-reg,,,,,,,,norwood park,,,,,1110
1695,,2701,ECE Chicago Find a School scrape.csv, Onward House,600 N. Leavitt ,60612,6666729,,,,,,West Town,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,0.9516488,2702,ECE Chicago Find a School scrape.csv, Oriole Park,5424 N. Oketo ,60656,5341201,,,,,,Norwood Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,60656,oriole park,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5341201,5424 n. oketo,pfa-reg,,,,,,,,norwood park,,,,,1080
457,0.9501095,2703,ECE Chicago Find a School scrape.csv, Otis,525 N. Armour ,60622,5347665,,,,,,West Town,,,,,,,,,,,,,PFA-REG,,,,,,,,,60622,otis,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5347665,525 n. armour st.,pfa-reg,,,,,,,,west town,,,,,1073
1696,,2704,ECE Chicago Find a School scrape.csv, Ounce -Garfield Head Start,30 W. Garfield ,60609,3730234,,,,,,Washington Park,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,,2705,ECE Chicago Find a School scrape.csv, Ounce of Prev EC Center,5044 S Wabash ,60615,9242334,,,,,,Grand Boulevard,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,,2706,ECE Chicago Find a School scrape.csv, Ounce of Prev EC Center I/T,5044 S Wabash ,60615,9242334,,,,,,Grand Boulevard,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,0.9516487717628479,2707,ECE Chicago Find a School scrape.csv, Overton CPC,4935 S. Indiana ,60615,5351811,,,,,,Grand Boulevard,,,,,,,,,,,,,CPC-FD,,,,,,,,,60615,overton cpc,child parent center,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5351811,4935 s. indiana,cpc-fd,,,,,,,,grand boulevard,,,,,2707
357,0.9516488,2708,ECE Chicago Find a School scrape.csv, Owens,12450 S. State St. ,60628,5355661,,,,,,West Pullman,,,,,,,,,,,,,PFA-REG,,,,,,,,,60628,owens,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5355661,12450 s. state st.,pfa-reg,,,,,,,,west pullman,,,,,935
454,0.9516488,2709,ECE Chicago Find a School scrape.csv, Palmer,5051 N. Kenneth ,60630,5343704,,,,,,Albany Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,60630,palmer,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5343704,5051 n. kenneth,pfa-reg,,,,,,,,albany park,,,,,1070
1699,,2710,ECE Chicago Find a School scrape.csv, Panda Montessori Academy,6921 N. Ridge ,60645,3386755,,,,,,Rogers Park,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,0.9516488,2711,ECE Chicago Find a School scrape.csv, Park Manor,7037 S. Rhodes  ,60637,5353070,,,,,,Greater Grand Crossing,,,,,,,,,,,,,PFA-REG,,,,,,,,,60637,park manor,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5353070,7037 s. rhodes,pfa-reg,,,,,,,,greater grand crossing,,,,,1117
140,0.9516488,2712,ECE Chicago Find a School scrape.csv, Parker CPC,328 W. 69Th  ,60621,5353853,,,,,,Englewood,,,,,,,,,,,,,CPC-FD,,,,,,,,,60621,parker cpc,child parent center,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5353853,328 w. 69th,cpc-fd,,,,,,,,englewood,,,,,203
396,0.9516488,2713,ECE Chicago Find a School scrape.csv, Parkman,245 W. 51St. St. ,60609,5351739,,,,,,Fuller Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,60609,parkman,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5351739,245 w. 51st. st.,pfa-reg,,,,,,,,fuller park,,,,,984
491,0.9516488,2714,ECE Chicago Find a School scrape.csv, Parkside,6938 S. East End Av. ,60649,5350940,,,,,,South Shore,,,,,,,,,,,,,PFA-REG,,,,,,,,,60649,parkside,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5350940,6938 s. east end av.,pfa-reg,,,,,,,,south shore,,,,,1115
176,0.9199361,2715,ECE Chicago Find a School scrape.csv, Pathways to Learning,3416 W. 79th St. ,60652,4369244,,,,,,Ashburn,,,,,,,,,,,,,CP,,,,,,,,,60652,pathways to learning,community partnerships,,cps_early_childhood_portal_scrape.csv,,"8-11 hours, varies by facility",,,,,,,,,4369244,3416 ? -18 w. 79th street,cp,,,,,,,,ashburn,,,,,336
231,0.9516488,2716,ECE Chicago Find a School scrape.csv, Peabody,1444 W. Augusta ,60622,5344170,,,,,,West Town,,,,,,,,,,,,,HS-HD,,,,,,,,,60622,peabody,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5344170,1444 w. augusta,hs-hd,,,,,,,,west town,,,,,569
274,0.930008,2717,ECE Chicago Find a School scrape.csv, Peck,4026 W. 59th Street ,60629,5352450,,,,,,West Elsdon,,,,,,,,,,,,,TS HS-HD,,,,,,,,,60629,peck,head start,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5352450,3826 w. 58th,ts hs-hd,,,,,,,,west elsdon,,,,,724
363,0.9516488,2718,ECE Chicago Find a School scrape.csv, Peirce,1423 W. Bryn Mawr ,60660,5342440,,,,,,Edgewater,,,,,,,,,,,,,PFA-REG,,,,,,,,,60660,peirce,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5342440,1423 w. bryn mawr,pfa-reg,,,,,,,,edgewater,,,,,945
1700,,2719,ECE Chicago Find a School scrape.csv, Penn (Blended),1616 S. Avers ,60623,5341665,,,,,,North Lawndale,,,,,,,,,,,,,HS-HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0.9516488,2720,ECE Chicago Find a School scrape.csv, Perez,1241 W. 19Th St. ,60608,5347650,,,,,,Lower West Side,,,,,,,,,,,,,HS-HD,,,,,,,,,60608,perez,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5347650,1241 w. 19th st.,hs-hd,,,,,,,,lower west side,,,,,544
1701,,2721,ECE Chicago Find a School scrape.csv, Pershing,3113 S. Rhodes ,60616,5349272,,,,,,Douglas,,,,,,,,,,,,,PFA-REG CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,0.9516488,2722,ECE Chicago Find a School scrape.csv, Peterson,5510 N. Christiana ,60625,5345070,,,,,,North Park,,,,,,,,,,,,,PFA-REG TS,,,,,,,,,60625,peterson,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5345070,5510 n. christiana,pfa-reg ts,,,,,,,,north park,,,,,1083
214,0.9516488,2723,ECE Chicago Find a School scrape.csv, Piccolo,1040 N. Keeler ,60651,5344425,,,,,,Humboldt Park,,,,,,,,,,,,,HS-HD,,,,,,,,,60651,piccolo,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5344425,1040 n. keeler,hs-hd,,,,,,,,humboldt park,,,,,521
247,0.9516488,2724,ECE Chicago Find a School scrape.csv, Pickard,2301 W. 21st Pl. ,60608,5357280,,,,,,Lower West Side,,,,,,,,,,,,,HS-HD,,,,,,,,,60608,pickard,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5357280,2301 w. 21st pl.,hs-hd,,,,,,,,lower west side,,,,,631
228,0.9516487717628479,2725,ECE Chicago Find a School scrape.csv, Pilsen,1420 W. 17Th St. ,60608,5347675,,,,,,Lower West Side,,,,,,,,,,,,,HS-HD,,,,,,,,,60608,pilsen,head start,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5347675,1420 w. 17th st.,hs-hd,,,,,,,,lower west side,,,,,942
483,0.9516488,2726,ECE Chicago Find a School scrape.csv, Pirie,650 E. 85Th St ,60619,5353435,,,,,,Chatham,,,,,,,,,,,,,PFA-REG,,,,,,,,,60619,pirie,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5353435,650 e. 85th st,pfa-reg,,,,,,,,chatham,,,,,1105
459,0.9393465,2727,ECE Chicago Find a School scrape.csv, Portage Park,5330 .W Berteau ,60641,5343576,,,,,,Portage Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,60641,portage park,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5343576,5330 w. berteau,pfa-reg,,,,,,,,portage park,,,,,1076
374,0.9516488,2728,ECE Chicago Find a School scrape.csv, Prescott,1632 W. Wrightwood ,60614,5345505,,,,,,Lincoln Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,60614,prescott,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5345505,1632 w. wrightwood,pfa-reg,,,,,,,,lincoln park,,,,,959
380,0.9509548,2729,ECE Chicago Find a School scrape.csv, Pritzker,2009 W. Schiller St ,60622,5344415,,,,,,West Town,,,,,,,,,,,,,PFA-REG,,,,,,,,,60622,pritzker,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5344415,2009 w. schiller st.,pfa-reg,,,,,,,,west town,,,,,966
1702,,2730,ECE Chicago Find a School scrape.csv, Progressive Com DC Ctr,56 E. 48th St. ,60615,9246561,,,,,,Grand Boulevard,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,0.9516488,2731,ECE Chicago Find a School scrape.csv, Prussing,4650 N. Menard ,60630,5343460,,,,,,Portage Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,60630,prussing,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5343460,4650 n. menard,pfa-reg,,,,,,,,portage park,,,,,1060
388,0.9516488,2732,ECE Chicago Find a School scrape.csv, Pulaski,2230 W. Mclean ,60647,5344391,,,,,,Logan Square,,,,,,,,,,,,,PFA-REG,,,,,,,,,60647,pulaski,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5344391,2230 w. mclean,pfa-reg,,,,,,,,logan square,,,,,975
352,0.9516488,2733,ECE Chicago Find a School scrape.csv, Pullman,11311 S. Forrestville ,60628,5355395,,,,,,Pullman,,,,,,,,,,,,,PFA-REG,,,,,,,,,60628,pullman,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5355395,11311 s. forrestville,pfa-reg,,,,,,,,pullman,,,,,928
495,0.9516488,2734,ECE Chicago Find a School scrape.csv, Randolph,7316 S. Hoyne ,60636,5359015,,,,,,West Englewood,,,,,,,,,,,,,PFA-REG,,,,,,,,,60636,randolph,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5359015,7316 s. hoyne,pfa-reg,,,,,,,,west englewood,,,,,1119
442,0.9516487916310629,2735,ECE Chicago Find a School scrape.csv, Ravenswood,4332 N. Paulina St. ,60613,5345525,,,,,,Lake View,,,,,,,,,,,,,PFA-REG,,,,,,,,,60613,ravenswood,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5345525,4332 n. paulina st.,pfa-reg,,,,,,,,lake view,,,,,2735
442,0.9516487916310629,2736,ECE Chicago Find a School scrape.csv, Ravenswood,4332 N. Paulina St. ,60613,5345525,,,,,,Lake View,,,,,,,,,,,,,PFA-REG,,,,,,,,,60613,ravenswood,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5345525,4332 n. paulina st.,pfa-reg,,,,,,,,lake view,,,,,2735
1703,,2737,ECE Chicago Find a School scrape.csv, Ravenswood Community CCC,4908 N. Damen ,60625,2714495,,,,,,Lincoln Square,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,0.9516487916310629,2738,ECE Chicago Find a School scrape.csv, Ray,5631 S Kimbark ,60637,5350970,,,,,,Hyde Park,,,,,,,,,,,,,TB,,,,,,,,,60637,ray,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5350970,5631 s kimbark,tb,,,,,,,,hyde park,,,,,2738
469,0.9516487916310629,2739,ECE Chicago Find a School scrape.csv, Ray,5631 S Kimbark ,60637,5350970,,,,,,Hyde Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,60637,ray,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5350970,5631 s kimbark,tb,,,,,,,,hyde park,,,,,2738
1704,,2740,ECE Chicago Find a School scrape.csv, Reavis (Blended),834 E. 50Th St. ,60615,5351060,,,,,,Kenwood,,,,,,,,,,,,,HS-HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,0.9516488,2741,ECE Chicago Find a School scrape.csv, Reilly,3650 W. School ,60618,5345250,,,,,,Avondale,,,,,,,,,,,,,PFA-REG TB,,,,,,,,,60618,reilly,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5345250,3650 w. school,pfa-reg tb,,,,,,,,avondale,,,,,1030
417,0.9516488,2742,ECE Chicago Find a School scrape.csv, Reinberg,3425 N. Major ,60634,5343465,,,,,,Portage Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,60634,reinberg,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5343465,3425 n. major,pfa-reg,,,,,,,,portage park,,,,,1021
212,0.9516488,2743,ECE Chicago Find a School scrape.csv, Revere,1010 E. 72nd St. ,60619,5350618,,,,,,Greater Grand Crossing,,,,,,,,,,,,,HS-HD,,,,,,,,,60619,revere,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5350618,1010 e. 72nd st.,hs-hd,,,,,,,,greater grand crossing,,,,,518
280,0.9516488,2744,ECE Chicago Find a School scrape.csv, Robinson,4225 S. Lake Park ,60653,5351777,,,,,,Oakland,,,,,,,,,,,,,HS-HD,,,,,,,,,60653,robinson,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5351777,4225 s. lake park,hs-hd,,,,,,,,oakland,,,,,734
496,0.9516488,2745,ECE Chicago Find a School scrape.csv, Rogers,7345 N. Washtenaw ,60645,5342125,,,,,,West Ridge,,,,,,,,,,,,,PFA-REG TS,,,,,,,,,60645,rogers,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5342125,7345 n. washtenaw,pfa-reg ts,,,,,,,,west ridge,,,,,1120
349,0.94047457,2746,ECE Chicago Find a School scrape.csv, Rudolph,110 N Paulina ,60612,5347460,,,,,,Near West Side,,,,,,,,,,,,,PFA-FD,,,,,,,,,60612,rudolph,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5347460,110 n. paulina,pfa-fd,,,,,,,,near west side,,,,,925
325,0.9516488,2747,ECE Chicago Find a School scrape.csv, Ruggles,7831 S. Prairie ,60619,5353085,,,,,,Greater Grand Crossing,,,,,,,,,,,,,HS-HD,,,,,,,,,60619,ruggles,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5353085,7831 s. prairie,hs-hd,,,,,,,,greater grand crossing,,,,,854
395,0.9516488,2748,ECE Chicago Find a School scrape.csv, Ruiz,2410 S. Leavitt ,60608,5354825,,,,,,Lower West Side,,,,,,,,,,,,,PFA-REG,,,,,,,,,60608,ruiz,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5354825,2410 s. leavitt,pfa-reg,,,,,,,,lower west side,,,,,983
331,0.9516488,2749,ECE Chicago Find a School scrape.csv, Ryder,8716 S. Wallace ,60620,5353843,,,,,,Auburn Gresham,,,,,,,,,,,,,HS-HD,,,,,,,,,60620,ryder,head start,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5353843,8716 s. wallace,hs-hd,,,,,,,,auburn gresham,,,,,873
482,0.9516488,2750,ECE Chicago Find a School scrape.csv, Ryerson,646 N. Lawndale ,60624,5346700,,,,,,Humboldt Park,,,,,,,,,,,,,HS-HD,,,,,,,,,60624,ryerson,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5346700,646 n. lawndale,hs-hd,,,,,,,,humboldt park,,,,,1104
371,0.9516488,2751,ECE Chicago Find a School scrape.csv, Salazar,160 W. Wendell ,60610,5348310,,,,,,Near North Side,,,,,,,,,,,,,PFA-FD,,,,,,,,,60610,salazar,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5348310,160 w. wendell,pfa-fd,,,,,,,,near north side,,,,,954
188,0.9479240775108337,2752,ECE Chicago Find a School scrape.csv, Salvation Army Columbus Park,500 S. Central ,60644,9214162,,,,,,Austin,,,,,,,,,,,,,CP,,,,,,,,,60644,salvation army columbus park,community partnerships,,dfss_agencysitelies_2012.csv,felice lewis,"8-11 hours, varies by facility",,no,austin,,,,felice lewis,,9214162,500 s. central,claudia rowland,yes,,,www.usc.salvationarmy.com,salvation army,,,austin,no,,,7017ps(hs collaboration with childcare & prek),2259
1705,,2753,ECE Chicago Find a School scrape.csv, Salvation Army La Villita,3621 W. 24th St. ,60623,7332355,,,,,,South Lawndale,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,,2754,ECE Chicago Find a School scrape.csv, Salvation Army Lawn,5900 S. Spaulding ,60629,7332533,,,,,,Chicago Lawn,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0.9484465718269348,2755,ECE Chicago Find a School scrape.csv, Salvation Army New Hope,4255 W. Division  ,60651,7724908,,,,,,Humboldt Park,,,,,,,,,,,,,CP,,,,,,,,,60651,salvation army new hope,community partnerships,,dfss_agencysitelies_2012.csv,catherine eason,"8-11 hours, varies by facility",,no,humboldt park,,,,catherine eason,,7724908,4255 w. division,claudia rowland,yes,,,www.usc.salvationarmy.com,salvation army,,,humboldt park,no,,,3278ps(hs collaboration with childcare & prek),2755
1707,,2756,ECE Chicago Find a School scrape.csv, Salvation Army Red Shield,69th and Sangamon ,60621,7332533,,,,,,West Englewood,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,,2757,ECE Chicago Find a School scrape.csv, Salvation Army Shiloah,9211 S. Justine  ,60620,8814142,,,,,,Washington Heights,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,0.9433640837669373,2758,ECE Chicago Find a School scrape.csv, Salvation Army Temple,1 N. Ogden ,60607,2262649,,,,,,Near West Side,,,,,,,,,,,,,CP,,,,,,,,,60640,salvation army temple,community partnerships,,cps_early_childhood_portal_scrape.csv,barbara martin,"8-11 hours, varies by facility",,no,near west side,,,,,,2262649,1 n. ogden,cp,no,,,,salvation army,,,near west side,no,,,,215
1709,,2759,ECE Chicago Find a School scrape.csv, Sandoval,5534 S. St Louis ,60629,5350457,,,,,,Gage Park,,,,,,,,,,,,,HS-HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,0.9330891,2760,ECE Chicago Find a School scrape.csv, Saucedo,2850 W. 24Th Blvd ,60623,5341770,,,,,,South Lawndale,,,,,,,,,,,,,HS-HD,,,,,,,,,60623,saucedo,head start,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5341770,2850 w. 24th st.,hs-hd,,,,,,,,south lawndale,,,,,671
379,0.9516488,2761,ECE Chicago Find a School scrape.csv, Sayre Lang Acad,1850 N. Newland ,60635,5343351,,,,,,Austin,,,,,,,,,,,,,PFA-REG,,,,,,,,,60635,sayre lang acad,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5343351,1850 n. newland,pfa-reg,,,,,,,,austin,,,,,965
434,0.9516488,2762,ECE Chicago Find a School scrape.csv, Scammon,4201 W. Henderson ,60641,5343475,,,,,,Irving Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,60641,scammon,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5343475,4201 w. henderson,pfa-reg,,,,,,,,irving park,,,,,1041
521,0.9516488,2763,ECE Chicago Find a School scrape.csv, Schmid,9755 S. Greenwood  ,60628,5356235,,,,,,Pullman,,,,,,,,,,,,,PFA-REG,,,,,,,,,60628,schmid,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5356235,9755 s. greenwood,pfa-reg,,,,,,,,pullman,,,,,1156
403,0.9516488,2764,ECE Chicago Find a School scrape.csv, Schubert,2727 N. Long ,60639,5343080,,,,,,Belmont Cragin,,,,,,,,,,,,,PFA-REG TS,,,,,,,,,60639,schubert,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5343080,2727 n. long,pfa-reg ts,,,,,,,,belmont cragin,,,,,996
447,0.9516488,2765,ECE Chicago Find a School scrape.csv, Seward,4600 S. Hermitage ,60609,5354890,,,,,,New City,,,,,,,,,,,,,HS-HD,,,,,,,,,60609,seward,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5354890,4600 s. hermitage,hs-hd,,,,,,,,new city,,,,,1058
1710,,2766,ECE Chicago Find a School scrape.csv," Sexton, A .O.",6020 S. Langley ,60637,5350640,,,,,,Woodlawn,,,,,,,,,,,,,HS-HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,0.9516488,2767,ECE Chicago Find a School scrape.csv, Sherman,1000 W. 52nd St. ,60609,5351757,,,,,,New City,,,,,,,,,,,,,PFA-REG,,,,,,,,,60609,sherman,prekindergarten for all,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5351757,1000 w. 52nd st.,pfa-reg,,,,,,,,new city,,,,,912
1711,,2768,ECE Chicago Find a School scrape.csv, Sherwood (Blended),245 W. 57Th St. ,60621,5350829,,,,,,Englewood,,,,,,,,,,,,,HS-HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
